record_id,person_group,group_size,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
1410,Person 185,5,archie,priest,1.0,temperley street,sunrest stud,northnarrabeen,3995,wa,19831118.0,1585410,86084
3464,Person 185,5,archie,warneke,48.0,temperley street,sunrest s tud,north narrabeen,3995,wa,19831118.0,1585410,23793
4257,Person 185,5,archie,priest,48.0,temperley street,sunrest stud,north narrabeen,3995,wa,19831118.0,1585410,70676
240,Person 186,5,any,miteff,68.0,john clelad crescent,barkom,blackheath,2036,qld,19160228.0,2583901,24489
2270,Person 186,5,amy,miteff,6.0,john cleland crescent,barkool,blackheath,2036,qld,19160228.0,2583902,77987
2582,Person 186,5,amy,beckwith,68.0,barkooo,john cleland crescent,blackheath,2036,qld,19160228.0,2583601,94695
4240,Person 186,5,amy,miteff,68.0,john cleland crescent,barkool,blackheath,2036,qld,19160228.0,2583901,3171
4688,Person 186,5,amy,mitef,68.0,john cleland crescent,barkool,blachkeath,2036,qld,19160228.0,2583901,16980
245,Person 187,5,,frgh,62.0,matina street,sun city r esort,ascot park,4107,wa,19760203.0,9419843,138
625,Person 187,5,,gillard,62.0,matina street,sun city resort,ascot park,4107,wa,19760203.0,9419843,96398
2341,Person 187,5,,gillard,,matinavstreet,sun cit y resort,ascot park,4107,wa,19760203.0,9419843,72864
2671,Person 187,5,,gillard,62.0,matina sntreet,sun city resort,ascotp ark,4107,wa,19760203.0,9491843,66608
4169,Person 187,5,,hoffman,62.0,matina street,sun city resort,ascot park,4107,wa,19760203.0,9419843,95295
249,Person 188,5,jenna,pasalic,679.0,tarana street,mallanganee,osborne,4342,vic,19541124.0,7730932,47025
1366,Person 188,5,jenna,pasalic,679.0,tarana street,,osborne,4342,vic,19541124.0,7730932,82550
3371,Person 188,5,jenna,paslic,679.0,tarana street,mallanganee,osbor ne,4342,vic,19541124.0,7730932,79116
4173,Person 188,5,jenna,pasailc,679.0,tarana stnreet,mallanganee,osbofne,4342,vic,19541124.0,7730932,68901
4663,Person 188,5,jenma,pasalic,679.0,tarana street,mallanganee,osborne,4342,vic,19541124.0,7730932,25188
253,Person 189,5,alexandra,clarke,184.0,sadlier srreet,yakatoon,westbrook,2756,qld,19190129.0,2749367,2986
1214,Person 189,5,alexandra,clarke,184.0,sadlier street,yakatoon,frankston,2756,qld,19190129.0,3045502,62571
2386,Person 189,5,alexandra,clqarle,184.0,sadlier street,yakatoon,frankston,2756,qld,19190129.0,3045502,43227
3726,Person 189,5,alexanrda,clarke,184.0,yakpatoon,sadlier street,frankston,2756,qld,19190129.0,3045502,83013
4618,Person 189,5,alexandra,clarke,184.0,sadlier street,yakatoon,franksgon,2756,qld,19190129.0,3045502,99131
264,Person 190,5,nataoia,georfe,22.0,woollum s treet,glenview,morwell,6065,wa,19540306.0,7746839,74762
783,Person 190,5,natalia,george,22.0,glenview,woollum street,morweul,6056,wa,19540306.0,7746839,47005
1781,Person 190,5,natafia,george,22.0,woollum street,,morwell,6056,wa,19540306.0,7746839,88875
4268,Person 190,5,natalia,george,22.0,woollum street,glenview,morwell,6056,wa,19540306.0,7746839,84912
4935,Person 190,5,natalia,george,22.0,woollum street,glenview,morwlel,6056,wa,19504306.0,7746839,55914
285,Person 191,5,daniel,kluske,40.0,hawkesbury crescent,tritonu nits,oakhurst,3175,nsw,19820727.0,7413438,54500
361,Person 191,5,louis,kluske,40.0,hawkesbury crescent,tritonc jnits,oakhurst,3157,nsw,19820727.0,7413438,43403
510,Person 191,5,daniel,kluske,40.0,hawkesbury crescent,triton units,oakhurst,3175,nsw,19820727.0,7413438,36729
1988,Person 191,5,daniel,kluske,40.0,hawkesbury crescent,,oakhurst,3175,nsw,19820727.0,7413438,85065
3938,Person 191,5,danbel,kluske,4.0,hawkesbury crescent,trito n units,oakhurst,3175,nsw,19820727.0,7413438,25794
288,Person 192,5,melinda,sherin,9.0,conley d rive,,westmeaodws,3226,vic,19511104.0,9615557,93674
996,Person 192,5,melinda,sehrin,103.0,conley kdrive,,macmasters beach,3226,vic,19511104.0,9615557,60069
1978,Person 192,5,melinea,sherin,9.0,conley d rive,,macmasters beach,3226,vic,19511104.0,9615557,54832
2325,Person 192,5,melinda,sherfn,9.0,conley drive,,macmasters beach,3226,vic,19511104.0,9615557,96167
3136,Person 192,5,melinda,sherin,9.0,conley drive,,macmasters beach,3226,vic,19511104.0,9615557,75736
290,Person 193,5,benjamin,brakin,12.0,leahy close,elizabeth residential village,dover heights,2164,nsw,19240924.0,9191751,25093
2383,Person 193,5,benjamin,purbel,12.0,leahy close,elizabeth resiedntial village,dover heights,2164,nsw,19240924.0,3302879,70429
2590,Person 193,5,brain,benjamin,,leahy zlose,elizabeth residenvtial village,dover heights,2164,nsw,19240924.0,9191751,61317
3280,Person 193,5,benjamin,brain,12.0,leahy close,elizabeth resid ential village,dover heights,2163,nsw,19240924.0,9191751,40891
4904,Person 193,5,benjamin,brain,12.0,leahy close,elizabeth residential village,dover heights,2164,nsw,19240924.0,9191751,86666
294,Person 194,5,coby,berry,72.0,heagney crescent,,cremorne,3078,vic,19260518.0,1390881,36102
878,Person 194,5,coby,berry,27.0,heagney crescent,,cremorne,3078,qld,19260518.0,1390881,13339
1931,Person 194,5,coby,fleet,27.0,heagney ctescent,,cremor ne,3078,vic,19260518.0,1390881,26775
3129,Person 194,5,coby,berry,27.0,heagney crsescent,,cremorne,3078,vic,19260518.0,1390881,2644
3941,Person 194,5,coby,berry,27.0,heagney crescent,,cremorne,3078,vic,19260518.0,1390881,29684
296,Person 195,5,blake,bristow,12.0,archibald street,the willows,cleveland,2184,,19540515.0,9773077,21617
595,Person 195,5,blake,bristow,12.0,archibaldd tsreet,,cleveland,2148,nsw,19540515.0,9773077,39205
1981,Person 195,5,blake,bristow,12.0,archibald street,the willows,cleveland,2148,nsw,19540515.0,9773077,31097
3900,Person 195,5,blake,bristow,12.0,archibald street,the willows,cleveland,1248,nsw,19540515.0,9773077,89838
4706,Person 195,5,blake,noble,12.0,archibald street,,cleveland,2148,nsw,19540515.0,9773077,60414
298,Person 196,5,alec,mason,18.0,barrie r treet,sec 443 bellamour,park hplme,2029,wa,19061024.0,5623275,41599
1012,Person 196,5,timothy,masdn,18.0,barrierwstreet,sec 443 bellamour,parkholme,2029,wa,19061024.0,5623275,51873
1158,Person 196,5,alec,mason,18.0,barrier srreet,sec 443 bellamour,park holme,2029,wa,19061024.0,5623275,91167
1287,Person 196,5,alec,mason,18.0,barrier street,sec 443 bellamour,park holme,2029,wa,19061024.0,5623275,86565
1783,Person 196,5,mason,alec,18.0,barrier street,sec 443 bellamour,park holme,2029,wa,19061024.0,5623275,44121
302,Person 197,5,jade,dixon,202.0,leven street,francis ch ambers,toronto,3228,nsw,,5898510,54247
1286,Person 197,5,jadd,dixon,20.0,leven street,francis ch ambers,toronto,3228,nsw,19250415.0,5898510,77479
1514,Person 197,5,jade,cachia,202.0,leven street,francis chambers,toronto,3228,nsw,19250415.0,5898510,51827
2337,Person 197,5,jade,dixon,202.0,leven street,francis chambers,toronto,3228,nsw,19250415.0,5898510,60461
4964,Person 197,5,jade,dixon,,leven street,francis chambers,toronto,3228,nsw,19250415.0,5898510,6224
303,Person 198,5,emiily,leslie,37.0,medley street,tamar arcade,athelstone,4380,sa,19900328.0,5816513,67942
641,Person 198,5,leslie,emiily,37.0,tamar arcade,medley street,athelnstone,4380,sa,19900328.0,5816513,12660
1175,Person 198,5,raquel,leslie,37.0,medley street,tamar arcade,athelstone,4308,sa,19900328.0,5816513,57566
1868,Person 198,5,emiily,leslze,37.0,medleystreet,tamar arcade,athelstone,4380,sa,19900328.0,5816513,8519
3323,Person 198,5,emiixy,leslie,37.0,medley dtreet,tamar arcade,athelstone,4380,sa,19900328.0,5815613,42820
308,Person 199,5,joh,banelis,5.0,sexton smtreet,glenhurst,auburn,3140,vic,19981006.0,8328210,66239
417,Person 199,5,john,banelis,5.0,sexton street,glenhurst,auburn,3140,vic,19981006.0,8328210,34746
982,Person 199,5,john,banelcs,5.0,sexton ftreet,glenhurst,auburn,3140,vic,19981006.0,8328210,59064
1209,Person 199,5,john,banelis,5.0,sextonstreet,glenhrust,auburn,3140,vic,19981006.0,7246085,3407
1342,Person 199,5,john,banelis,41.0,sexton street,glenhurst,auburn,3140,vic,19981006.0,8328210,88018
324,Person 200,5,jessica,smallacombe,43.0,eve pelace,ellerslee,nunawading,5504,vic,19060713.0,6942191,47634
561,Person 200,5,jessica,smallacombe,43.0,eve place,ellerlee,lower chittering,5540,vic,19060713.0,6942191,51348
2541,Person 200,5,jessica,smallacombe,43.0,eve place,ellerslee,nunawading,5540,vic,19060713.0,6942191,40693
3426,Person 200,5,jessica,smallacombe,43.0,eve pllace,,nunawading,5540,vic,19060713.0,6942191,67576
3931,Person 200,5,jessica,smallacombe,34.0,eve place,ellersxlee,nunawading,5540,vic,19060713.0,6942191,57498
329,Person 201,5,nde,lodge,32.0,karuah street,,bundamba,2280,act,19510526.0,9020603,73181
1452,Person 201,5,ned,lodge,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,69125
2188,Person 201,5,trent,lodg e,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,46140
4192,Person 201,5,ned,lodeg,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,4694
4992,Person 201,5,ned,lodgec,32.0,karuah street,,bundamba,2280,act,19510526.0,9020603,53466
330,Person 202,5,colquhoun,chelsea,22.0,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,19690220.0,4281779,76155
723,Person 202,5,chelsea,colquhoun,22.0,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,19690220.0,4088606,81288
1904,Person 202,5,natalie,colquhoun,22.0,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,19690220.0,4281779,41197
2035,Person 202,5,chelsea,colquhoun,22.0,tillyaryd drive,rowethorpe,noarlunga downs,2800,nsw,19690220.0,4281779,51288
2672,Person 202,5,chelsea,colquhoun,22.0,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,19690220.0,4281779,34128
342,Person 203,5,michel,wuchatsch,66.0,meehan garden,medical centre,diaenlla,4700,wa,19190110.0,1614304,38531
652,Person 203,5,michael,wuchatsch,66.0,meehan garden,medical centre,dianella,4700,wa,19190110.0,1614304,22205
2219,Person 203,5,michael,wuchatsch,66.0,meeha n garden,medical centre,dianella,4700,wa,19190110.0,1614304,44035
3382,Person 203,5,michadl,wuchatsch,41.0,meehan garden,medical c entre,dianella,4707,wa,19190110.0,1614304,18355
3800,Person 203,5,michael,wucyatsch,66.0,meehan garden,medical ecntre,dianella,4700,wa,19190110.0,1613604,35015
355,Person 204,5,isabella,shadnley,57.0,fincham crqscent,wilga,thebarton,2642,nsw,19520602.0,5904872,70577
677,Person 204,5,isabella,browne,57.0,fincham cerscent,wilga,thebarton,2642,nsw,19210914.0,2401777,30501
2901,Person 204,5,isabella,shandley,57.0,fincham crescent,wilga,thebarton,2642,nsw,19520602.0,2401777,21355
3768,Person 204,5,isabella,shandley,57.0,fincham crrscent,wilga,thebarton,2642,nsw,19520602.0,2401777,58034
4091,Person 204,5,isabella,shandley,57.0,fincham crescent,wilga,monto,2642,nsw,19520602.0,2401777,26420
360,Person 205,5,liam,trzcinski,117.0,jacobs street,,frankston,2198,nsw,19280418.0,8941279,51350
743,Person 205,5,aimee,trzconski,117.0,jacobs street,blue hills,frankston,2198,nsw,19280418.0,8941279,44154
2097,Person 205,5,aimre,trzcinski,117.0,jacobs street,blue hills,frankston,2198,nsw,19280418.0,8941279,29559
2809,Person 205,5,aimee,trzcinski,117.0,jacobs street,blue hills,frankston,2198,nsw,19280418.0,8941279,27174
3789,Person 205,5,aimee,trzcinski,117.0,jacobs street,,frankston,2198,nsw,19280418.0,8941279,47643
365,Person 206,5,isabella,theodore,269.0,churchill way,niok a,concord,2446,vic,19711102.0,2898842,84968
1044,Person 206,5,isabella,theodore,269.0,,nikoa,rena,2446,vic,19711102.0,2898842,43848
3025,Person 206,5,isabrlla,crossman,269.0,churchill way,nioka,redan,2446,vic,19711102.0,2898842,52776
4202,Person 206,5,isabella,theodore,269.0,churchill way,nioka,redan,2446,vic,19711102.0,2898842,61621
4279,Person 206,5,isabella,theodore,6.0,churchill way,nioak,reda,2446,vic,19711102.0,2898842,11222
368,Person 207,5,william,dowley,8.0,terewah circuit,,poolaijelo,4198,sa,19100915.0,7001131,14066
659,Person 207,5,william,dowley,8.0,terewahcircuit,bringamlong,poolaijelo,4108,sa,19100915.0,7001131,3635
802,Person 207,5,williiam,dowley,15.0,terewah circuit,,poolaijelo,4108,sa,19230716.0,7001131,23311
1653,Person 207,5,william,dowley,8.0,terewah circuit,bringalong,poolaijelo,4108,sa,19100915.0,7001131,13591
4773,Person 207,5,william,dowlye,8.0,terewah circuit,bringaconog,dundas avlley,4108,sa,19100915.0,7001311,95939
372,Person 208,5,christian,white,1.0,boolee street,noss,doubleview,4352,nsw,19491125.0,2992541,52744
671,Person 208,5,white,christian,,boolee setreet,noss,,4352,nsw,19491125.0,2992541,3924
1440,Person 208,5,christian,ferrar,2.0,boolee srteet,noss,doubleview,4352,nsw,19491125.0,2992541,38360
2754,Person 208,5,christian,white,10.0,boolee street,noss,doubleview,4352,nsw,19491125.0,2992541,83899
4081,Person 208,5,christian,,10.0,booleestreet,noss,doubleview,4352,,19491125.0,2992541,49346
378,Person 209,5,braiden,ewald,7.0,kambah exchahnge street,petriqil,yangebup,2135,vic,19631104.0,9333629,36691
1011,Person 209,5,braicen,ewald,7.0,kambah exchange street,petriwil,yangebup,4074,vic,19631104.0,9333629,51646
2997,Person 209,5,cassandra,ewald,7.0,kambah exchange street,petirwil,yangebup,2135,vic,19631104.0,9333629,82603
3699,Person 209,5,braiden,ewald,7.0,kambah exchange street,petriwil,yangebup,2135,vic,19631104.0,9333629,29756
4597,Person 209,5,braidn,mctjrk,7.0,kambah exchange street,lazy acres,yangebup,2135,vic,19631104.0,9333629,60673
402,Person 210,5,bullock,holly,609.0,shepherdson place,rosedale,rose bay,2160,vic,19071006.0,1839802,98325
910,Person 210,5,adele,bullock,9.0,shepherdson place,rosedale,camira,2170,vic,19071006.0,1839802,42763
2328,Person 210,5,adeld,bullock,609.0,shepherdsron place,rosedale,rose bay,2170,vkc,19071006.0,1839802,82161
2445,Person 210,5,adele,bullock,609.0,shepherdson place,rosedale,rose bay,2170,vic,19071006.0,1839802,46534
4626,Person 210,5,adele,bullcok,609.0,shepherdson place,roswdale,rose bay,2170,vic,19071006.0,1839802,85833
405,Person 211,5,kyle,minards,23.0,beetaloo street,old post office,downer,3996,wa,19180430.0,9745200,15550
645,Person 211,5,kyle,minards,34.0,beetaloo street,old post office,downer,3996,wa,19180430.0,9745200,17804
1622,Person 211,5,kyle,minards,23.0,beetaloo street,old post ffice,downet,3996,wa,19180430.0,9745200,24759
3014,Person 211,5,emiiy,minards,23.0,beetaloo street,old post office,downer,3969,wa,19180430.0,9745200,91734
3606,Person 211,5,kyle,minarfs,23.0,beetaloo street,old post office,downer,9396,wa,19180430.0,9745200,76801
410,Person 212,5,,banasevich,124.0,grieve place,,gawler east,2400,sa,19400330.0,8359979,16050
448,Person 212,5,chelsea,banasevich,19.0,grieve bplace,bunderrjy,gawler east,2400,sa,19400330.0,8359979,52831
1376,Person 212,5,chelsea,banasevich,142.0,grieve place,,boggakbilla,2400,sa,19400330.0,8359979,77779
2019,Person 212,5,chelsea,banasevich,6.0,grieve place,thane house,gawler east,2400,sa,19400330.0,8359979,14653
4945,Person 212,5,chelsea,banasevich,124.0,grieve place,,gawler east,2400,sa,19400330.0,8359979,42733
412,Person 213,5,demie,hirota,19.0,suttor street,,dulwich hill,4551,qld,19370501.0,2070669,6673
1302,Person 213,5,hirotxa,demie,19.0,suttor street,namarva sagtion,dulwich hill,4551,qld,19370501.0,2070669,41606
2412,Person 213,5,demie,hirota,19.0,suttor street,namarva station,dulwich hill,4551,qld,19370501.0,2070669,32021
4362,Person 213,5,vincent,demie,19.0,suttor street,namarva station,dulwich hill,6030,qld,19370501.0,2070669,78549
4518,Person 213,5,demie,hirota,2.0,sutt or street,namarva station,dulwich hill,4551,qld,19370501.0,2070669,66921
419,Person 214,5,,de paoli,15.0,neumayer street,,prospect,2452,nsw,19990313.0,1420240,3766
1362,Person 214,5,,de paoli,12.0,neumayer street,riverland village,prosepct,2452,nsw,19990313.0,1420240,7408
2245,Person 214,5,,de paoli,72.0,neumayers treet,riverlandw village,prospect,2452,nsw,19990313.0,1420240,44774
2957,Person 214,5,,de paoli,12.0,neumayer street,riverland ivllage,propect,2452,nsw,19990313.0,1420240,29427
3546,Person 214,5,,de paoli,12.0,neumayer street,riverland village,prospect,2452,nsw,19990313.0,1420240,84576
442,Person 215,5,alisa,marous,13.0,belvedere,algan street,baslina,3274,qld,19061125.0,7818366,27958
517,Person 215,5,alisa,marous,13.0,algan shreet,,ballina,3274,qld,19061125.0,7818366,83231
2794,Person 215,5,alisa,marous,,algan street,belvedere,ballina,3274,qld,19061125.0,7818366,8026
3355,Person 215,5,alisa,marous,13.0,algan street,belvedere,bal lina,3274,qld,19061125.0,7818366,26655
4830,Person 215,5,alisa,marous,13.0,algan street,belvedere,ballina,3274,qld,19061125.0,7818366,61352
445,Person 216,5,briongy,dunstone,42.0,badham street,attunga orchard,macquariefields,3190,wa,19340729.0,7461019,50359
660,Person 216,5,briony,dunstone,42.0,badham street,attunga orchard,macquarie fields,3190,wa,19340729.0,7461019,58781
707,Person 216,5,briony,dunst ohe,42.0,badham street,attunga orchard,macquarie fields,3190,wa,19340729.0,7461019,56766
4526,Person 216,5,briony,dunstone,42.0,badham stfeet,attunga orchard,macquarie fields,3190,,19340729.0,7461019,14353
4886,Person 216,5,briony,dunstone,42.0,badham street,attungao rchard,macquarid fields,3910,wa,19340729.0,7461019,40564
454,Person 217,5,henry,bloomfied,97.0,mcdougall street,bendigo retirem ent village,rosebud,4563,wa,19321112.0,1646845,32609
870,Person 217,5,henry,bloomfield,20.0,bendigo retirement village,mcdougal lstreet,rosebud,4563,wa,19321112.0,1646845,76126
1972,Person 217,5,henry,bloomfeld,97.0,mcdougall street,bendigo retireemnt village,rosebud,4563,wa,19321112.0,1646845,16538
2751,Person 217,5,henry,bloomfield,97.0,mcdougall street,bendigo retirement village,rosebud,4563,wa,19321112.0,1646845,62373
3487,Person 217,5,henry,bloomfield,97.0,mcdougall wtreet,bendigo retirement village,rosegud,4563,ws,19321112.0,1646845,65139
465,Person 218,5,hope,george,76.0,leahy close,,nanneella,6503,vic,19760629.0,9882299,27513
2243,Person 218,5,george,hpoe,76.0,kitchener street,g i brahmaq stud,nanneella,6530,vic,19760629.0,9882299,1542
2554,Person 218,5,george,hope,76.0,kitchener street,,nanneella,6530,vic,19370305.0,9882299,12966
3997,Person 218,5,george,hope,76.0,kitchener street,g i brahman stud,nanneella,6530,vic,19760629.0,9882299,29157
4778,Person 218,5,george,rees,76.0,kitchener street,g i brahman stud,nanneella,6530,vic,19760629.0,9882299,36864
468,Person 219,5,andrew,gilbertson,116.0,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513.0,1862712,38070
848,Person 219,5,andrew,gilbertson,12.0,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513.0,1862712,60159
3221,Person 219,5,andrew,,68.0,anembo street,apt 312 the rock wall,nedlands,4702,nsw,19460513.0,1862712,65698
3392,Person 219,5,andrew,radic,116.0,anembo street,apt 312 thw rock wall,nedlands,4702,nsw,19460513.0,1862712,47016
4084,Person 219,5,gilbertson,andrew,116.0,anembo s treet,apt 312 the rock wall,nedlands,4702,nsw,19460513.0,1862712,58466
471,Person 220,5,thomas,simmonds,17.0,,,berrimah,3136,nsw,19590127.0,2772828,16827
657,Person 220,5,thomas,simmonds,17.0,lyall cerscent,,berrimah,3163,nsw,19590127.0,2772828,42051
2444,Person 220,5,thomas,simmonds,9.0,lyall crescent,,enoggera,3163,nsw,19590127.0,2772828,37567
3435,Person 220,5,thomas,simmonds,17.0,lyall crescent,,berrimah,3163,nsw,19590127.0,2772828,34534
3608,Person 220,5,thomas,simmoncs,17.0,lyall crescent,,berrimah,3163,nsw,19590127.0,2772828,84553
489,Person 221,5,james,vincent,40.0,cumpston place,pacific palms caravn park,capertee,3350,nsw,19620905.0,3977077,68123
2858,Person 221,5,jamse,trevan,40.0,cumpston place,pacific palms caravn park,capetree,3350,qld,19620905.0,3977077,85586
