record_id,cluster_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
973,303,josha,campbell,12.0,ballumbirstreet,hornby lighthouse,harbord,3198,vic,19670227.0,6114246,86646
1414,303,joshua,campbell,12.0,ballumbir street,hornbylihgthouse,harbvord,3189,vic,19670227.0,6114426,20290
0,---,---,---,---,---,---,---,---,---,---,---,---
2661,304,tahni,murton,11.0,macfarland crescent,,ryde,3220,,19231110.0,4111794,46281
1419,304,tahni,murton,11.0,macfarland crescent,berkeley vlge,rydr,3220,,19231110.0,4111794,43587
4562,304,tahni,murton,11.0,macfarland crescent,,ryde,3220,,19500909.0,4111794,27454
18,304,tahni,skeen,11.0,macfarland crescent,,ryde,3220,,19231110.0,4111794,31924
1462,304,tahni,murto m,11.0,macfarland crescent,,ryde,3220,,19231110.0,4111794,79709
0,---,---,---,---,---,---,---,---,---,---,---,---
2600,305,dyan,zilm,43.0,blamey crescent,condnup,wattle glen,4211,vic,19671229.0,4892613,47949
9,305,dylan,zilm,17.0,blameycrescent,condinup,wattle glen,4211,vic,19671229.0,4892623,28203
1430,305,dylan,zilm,43.0,blamey crescent,condinup,wattle glen,4211,vic,19671229.0,4892613,5511
0,---,---,---,---,---,---,---,---,---,---,---,---
4808,306,david,knapmman,66.0,blamey crescent,mira mpnte,floraville,4103,wa,19631011.0,6091304,10006
923,306,david,knapman,66.0,blamey crescent,mira monte,mount pleasant,4103,wa,19631011.0,6091304,52886
1444,306,david,knapman,66.0,blamey crescent,mira monte,floraville,4103,wa,19631011.0,6091304,5049
0,---,---,---,---,---,---,---,---,---,---,---,---
866,307,sophie,mason,26.0,untz1,may mills close,craigomre,2622,nsw,19700207.0,1317086,19797
1446,307,sophie,mason,2.0,may mills close,unt 1,craigmore,2261,nsw,19700207.0,1317086,90189
0,---,---,---,---,---,---,---,---,---,---,---,---
3648,308,lowe,harley,3.0,fox place,cooeepalms,gerogery,4790,nt,19140723.0,1515266,38877
1447,308,harley,lowe,3.0,fox place,cooee palms,gerogrey,4072,nt,19291003.0,1515266,29531
3368,308,lowe,harley,3.0,fox place,cooee palms,gerogery,4702,nt,19291003.0,1515266,9055
567,308,lowe,ebony,3.0,fox place,cooeebpalms,gerogery,4702,nt,19291003.0,1515266,78674
4540,308,harley,lowe,3.0,fox place,cooee palms,gerogery,4702,nt,19291003.0,1515266,1576
4895,308,haroey,loew,3.0,fox place,cooee palms,gerogery,4702,nt,19291003.0,1515266,75395
0,---,---,---,---,---,---,---,---,---,---,---,---
4576,309,melinda,sandman,468.0,nona place,st francis village,east hills,4065,tas,19540128.0,9843714,77003
4642,309,melinda,sandmun,468.0,nona place,st francis village,east hills,4065,tas,19540128.0,9843714,29765
1451,309,,sandman,468.0,nona place,,east hills,4065,tas,19540128.0,9843714,99434
508,309,melinda,sandman,468.0,nona place,stfrancisvillage,east hills,4065,tas,19541028.0,9843714,81371
3999,309,melknda,sandman,468.0,nona place,st francis village,east hills,4065,tas,19540128.0,9843714,42472
0,---,---,---,---,---,---,---,---,---,---,---,---
4992,310,ned,lodgec,32.0,karuah street,,bundamba,2280,act,19510526.0,9020603,53466
4192,310,ned,lodeg,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,4694
329,310,nde,lodge,32.0,karuah street,,bundamba,2280,act,19510526.0,9020603,73181
2188,310,trent,lodg e,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,46140
1452,310,ned,lodge,32.0,karuah street,athlone,bundamba,2280,act,19510526.0,9020603,69125
0,---,---,---,---,---,---,---,---,---,---,---,---
1456,311,lachlan,mcdermid,24.0,london i rcuit,terawah station,clareville,3677,nsw,19630721.0,2005942,21092
916,311,beau,mcdermid,24.0,london circuit,terawah station,clareville,3677,nsw,19630721.0,2005942,98811
0,---,---,---,---,---,---,---,---,---,---,---,---
1457,312,kyle,richmond,38.0,hammond close,oakdale,linudm,6110,sa,19420519.0,7435722,68178
948,312,kyle,richmond,38.0,hammond close,oakdale,lindum,6110,sa,19420519.0,7435722,10522
0,---,---,---,---,---,---,---,---,---,---,---,---
1460,313,olivia,wheatley,5.0,crisp ciecuit,braemore,lake clarendon,4575,qld,19421007.0,5051083,18325
2159,313,olivia,winfield,5.0,crisp circuit,stanhope sth,lake clarendon,4575,qld,19421007.0,8745098,89456
207,313,olivia,wheatley,5.0,crisp circuit,stanhope sth,lake clarendon,4575,qld,19421007.0,5051083,82521
0,---,---,---,---,---,---,---,---,---,---,---,---
4160,314,rebekah,modystach,34.0,hemmant street,pyramid cara park,iluka,2216,nsw,19341113.0,8796023,70517
1761,314,rebekah,modystach,34.0,tauss place,pyramid cara park,iluka,2216,nsw,19341113.0,8796023,18824
4038,314,rebekah,modystach,34.0,taussw place,pyramid cara park,iluka,2216,nsw,19341113.0,8796023,76715
1162,314,reekah,modystach,34.0,tauss place,pyramid c ara park,revesyb,2216,nsw,19341113.0,8796023,66372
1461,314,rebekah,modystach,34.0,tausx place,pyramid cara park,iluka,2216,nsw,19341113.0,8796023,35972
0,---,---,---,---,---,---,---,---,---,---,---,---
1464,315,joshua,comlan,1.0,hawkesbury xcrescent,lougmore,penola,620,qld,19010219.0,2855631,25553
3156,315,joshua,green,1.0,hawkesbury crescent,loughmore,penola,6020,qld,19010219.0,2855631,66642
670,315,joshua,green,1.0,hawkesbury crescent,loughmre,penols,6020,qld,19010219.0,2855631,8364
0,---,---,---,---,---,---,---,---,---,---,---,---
849,316,riddell,kirra,27.0,rene wtreet,medical centre,burpengary,2747,qld,19140824.0,2031732,48834
3807,316,kirra,riddell,23.0,rene street,medical centre,burpengary,2774,qld,19140824.0,2031372,52265
1469,316,kirra,riddell,23.0,rene street,,burpengary,2747,qld,19140824.0,2031372,20881
2559,316,kirar,neville,23.0,rene street,medical centre,burpengary,2747,qld,19140824.0,2031372,71500
0,---,---,---,---,---,---,---,---,---,---,---,---
4237,317,adriana,beadle,19.0,wakelin circuit,,werrington,4760,vic,19740613.0,1644235,41611
1780,317,adriana,beadle,19.0,wakelin circuit,,werrington,4679,vic,19740613.0,1644253,9935
3669,317,adriauna,beadle,19.0,wakelin circuit,,werrington,4607,vic,19740613.0,1644235,34452
1141,317,adriana,agius,19.0,wakelinc ircuit,,werrington,4670,vic,19740613.0,1644235,7080
1690,317,adriana,beadle,19.0,wakelin circuit,green lagoon,werrington,4670,vic,19740613.0,1644235,3376
1470,317,adriana,beadle,19.0,wakelin circuit,,werrington,4670,vic,19740613.0,1644235,23355
0,---,---,---,---,---,---,---,---,---,---,---,---
2246,318,charlotte,shelley,90.0,cromwell circuit,wombat hill,noble park,2026,vic,19780711.0,2664293,48797
77,318,,shelley,90.0,cromwell circuit,wombat hill,noble apark,2026,vic,19780711.0,2664293,11127
1841,318,charlotte,shelley,90.0,cromwell cjircuit,wombatwhill,noble park,2026,vic,19780711.0,2664293,29299
3319,318,kelye,sheoley,90.0,cromwell circuit,wombat h ill,noble aprk,2026,vic,19780711.0,2664293,50670
1471,318,charlptte,shelley,90.0,cromwell circuit,wombat hill,nobl e ark,2026,vic,19780711.0,2664293,26602
0,---,---,---,---,---,---,---,---,---,---,---,---
1472,319,elizabeth,bartel,3.0,garradc ourt,st helens dpstoral co,broken hill,2449,vic,19831127.0,1042252,94409
4425,319,emam,bartrl,3.0,garrad court,st helens pastoral co,niagara park,2449,vic,19070910.0,1042252,44868
562,319,elizabeeth,bartel,3.0,garrad court,st helens pas toral co,broken hill,2449,vic,19831127.0,1042252,56297
4338,319,elizabeth,bartel,3.0,garrad ourt,st helens pastoral co,brokev hill,2449,vic,19831127.0,1042252,6118
4499,319,elizabeth,bartel,3.0,garrad court,st helens pastoral co,broken hill,2449,vic,19831127.0,1042252,82292
1945,319,,bartdel,3.0,garrad court,bethsny,broken hill,2449,vic,19831127.0,1042252,21089
0,---,---,---,---,---,---,---,---,---,---,---,---
1473,320,grace,timmermans,18.0,cussenstreet,,preston,2251,wa,19501207.0,6702521,55896
4674,320,grace,timmemrans,18.0,cussen street,hallsville,prestn,2251,wa,19501207.0,6702521,35382
4649,320,grace,timmermans,81.0,cussen street,hallsvi lle,prestion,2251,wa,19501207.0,6702521,58222
3027,320,grace,timmermans,18.0,cussen street,hallsviole,prestln,2251,wa,19501207.0,6702521,79016
4923,320,grace,timmermans,18.0,cussen stfjeet,,preston,2251,wa,19501207.0,6702521,26038
126,320,grace,timmermans,18.0,cussen street,hallsville,preston,2251,wa,19501207.0,6702521,22741
0,---,---,---,---,---,---,---,---,---,---,---,---
1474,321,mauiah,rickett,148.0,sinclairstreet,brumby's run,salisbury east,3070,nsw,19020831.0,3712385,35411
540,321,maliah,rickett,148.0,sinclair street,brumby's run,salisbury east,3070,nsw,19040824.0,3712385,92270
2269,321,maliah,rickett,1.0,sinclair street,brumby's run,salisbury east,3070,nsw,19040824.0,3712385,14553
2020,321,maliah,rickett,148.0,sinclaircstreet,brumby's run,salisbury east,3070,nsw,19040824.0,3712385,81985
0,---,---,---,---,---,---,---,---,---,---,---,---
3874,322,jacob,white,11.0,hacke place,belgrade park,bayview heights,2229,vic,19590228.0,8872631,68670
1475,322,taliah,whites,24.0,hacke place,belgrade park,bayview heights,2299,vic,19590228.0,8872631,78018
941,322,jacob,white,24.0,hacke place,belgrade park,bayview heights,2229,vic,19590228.0,8872631,28413
3367,322,white,jscob,24.0,hacke place,belgrade tpark,bayvie wheights,2229,vic,19590228.0,8872731,56011
0,---,---,---,---,---,---,---,---,---,---,---,---
3650,323,george,artis,49.0,macfarland crescent,tulla burra,springfield,4019,vic,19810320.0,5959224,24973
835,323,jack,artis,49.0,macfarland crescent,tulla burra,springfield,4019,vic,19810320.0,5959224,52058
1476,323,geo rge,artis,,macfarland crescent,tulla burra,springfield,4019,vic,19810320.0,5959224,85840
3782,323,george,artis,49.0,corona place,tullanubrra,springfield,4109,vic,19810320.0,5959224,14606
3636,323,george,artis,49.0,macfarland crescent,tulla brura,springfield,4019,vic,19810320.0,5959224,92723
3513,323,george,artis,49.0,macfarland crescent,tulla burra,springfield,4091,vic,19810320.0,5959224,4302
0,---,---,---,---,---,---,---,---,---,---,---,---
4737,324,kayne,gillaird,168.0,bursaria street,,leeton,2621,nsw,19340427.0,3871937,46360
2820,324,kayne,gillard,168.0,bursaria street,,leeton,2621,nsw,19340427.0,8329801,18296
1478,324,kayne,gillatd,168.0,bursaria street,,leetoh,2612,nsw,19340427.0,7513599,44376
1308,324,kayne,gillard,168.0,bursaria street,,leeton,2621,nsw,19340427.0,3871937,41834
3390,324,kayne,dunnicliff,168.0,bursaria street,,leeton,2621,nsw,19340427.0,3871397,78524
0,---,---,---,---,---,---,---,---,---,---,---,---
2017,325,michaela,gabbert,580.0,,goolwa c lttage,rochedal e south,4113,nsw,19800705.0,6966974,3326
1484,325,michaela,gabbert,580.0,jandamarra street,goolwa cottage,rochedale south,4113,nsw,19800705.0,6966974,19533
1284,325,michael,gabbeft,42.0,jandamar ra street,goolwa octtage,rochedal esouth,4113,nsw,19800705.0,6966974,95722
0,---,---,---,---,---,---,---,---,---,---,---,---
3304,326,felicity,godfrey,16.0,stuckey place,oaklands village,slacks creek,6050,nsw,19361030.0,6452813,37537
1492,326,felicity,,16.0,stuckey place,oaklands village,slacks creek,6050,nsw,19361030.0,6452813,81652
53,326,feilcity,godfrey,16.0,stuckey place,oaklands village,slacks creek,6050,nsw,19361030.0,6452813,13466
0,---,---,---,---,---,---,---,---,---,---,---,---
404,327,bethany,cochrane,20.0,scott street,the willows,pennant hills,3160,vic,19230122.0,9211271,231
1493,327,bethany,cochrane,10.0,,the wilolws,pennant ihlls,3160,vic,19230122.0,9211271,69989
0,---,---,---,---,---,---,---,---,---,---,---,---
347,328,neumann,amner,6.0,mockridge crescent,rodkley,hendra,2630,nsw,19361130.0,9872778,65488
3429,328,amber,neumann,6.0,mockridge crescent,rockley,hendra,2630,nsw,19881119.0,9872778,69440
1879,328,amber,neumann,6.0,mockridge rcescent,rockley,hendra,2630,nsw,19000214.0,9872778,15720
1495,328,amper,neumann,6.0,mockridgedcrescent,rockley,hendra,2630,nsw,19881119.0,9872778,21587
0,---,---,---,---,---,---,---,---,---,---,---,---
768,329,jenna,rodaro,,livingston avenue,st franis room,mooroolbark,3977,qls,19830926.0,8979554,34871
1497,329,daniel,rodaro,1.0,livingst o avenue,st francis room,mooroolbark,3977,qld,19140821.0,8979554,87414
2856,329,daniel,rees,1.0,livingston avenue,st francis room,mooroolbark,3977,qld,19830926.0,8979554,70700
2401,329,daniel,rodaro,1.0,livingston avenue,st francis room,mooroolbark,3977,qld,19830926.0,8979554,15782
0,---,---,---,---,---,---,---,---,---,---,---,---
1372,330,megan,campbell,16.0,eyrestreet,cypress garden,cardiff,2026,nsw,19630721.0,2580398,75985
1501,330,megan,campbell,16.0,eyre street,cypress garden,cardiff,2026,nsw,19630721.0,2580398,80038
0,---,---,---,---,---,---,---,---,---,---,---,---
1504,331,tyna,abea,16.0,haines street,,ballarat,2303,nsw,19370412.0,5824612,67612
4678,331,tynna,abera,16.0,haines street,eureka,ballarat,2303,nws,19370412.0,5824612,65227
3976,331,tynan,abera,16.0,haines street,st john of god hospital,ballarat,2303,nsw,19370412.0,5824612,8593
968,331,tynan,abera,16.0,hainesstreet,,ballarat,2303,nws,19370412.0,6873174,98365
4016,331,tynan,abera,16.0,haines street,st john of go d hospital,ballarat,2033,nsw,19370412.0,5821612,29415
0,---,---,---,---,---,---,---,---,---,---,---,---
1506,332,william,rudd,10.0,blacklock close,,springvale south,4680,nsw,19260805.0,4968439,11239
1143,332,willism,rudd,10.0,blacklock close,,springvale south,4680,nsw,19260805.0,4968439,34466
0,---,---,---,---,---,---,---,---,---,---,---,---
753,333,,,24.0,,woorinyan,riverwood,3749,qld,19180205.0,9341716,13932
1509,333,,eglinton,24.0,currie crescent,woorinyan,riverwood,3749,qld,19180205.0,9341716,79219
3679,333,,eglinton,24.0,curriecrescent,woorinyan,riverwood,3749,qld,19180205.0,1909717,6563
0,---,---,---,---,---,---,---,---,---,---,---,---
1513,334,heather,white,18.0,doonkuna street,millenium towers,vermiont,3822,vic,19860128.0,6026159,64971
3066,334,heather,white,97.0,doonkuna street,millenium towers,vermont,3822,vic,19860128.0,6026159,19733
1013,334,heathoer,white,97.0,doonkuna street,millenium towers,vermont,3822,vic,19741923.0,6026159,70316
0,---,---,---,---,---,---,---,---,---,---,---,---
3940,335,patrick,fitzpatrick,4.0,tenison-woods circuit,navillus,corrimal east,2099,vic,19790109.0,4932458,26810
1515,335,kaitlin,fitzpatrick,4.0,tenison-woods circuit,navillus,corrimal east,2099,vic,19790109.0,4932458,65595
2226,335,kaitlin,fitzpatrick,4.0,tenison-woods circuit,,corrimal east,2099,vic,19790109.0,4932458,65087
3925,335,kaitlin,fitzpatrick,4.0,tenison-woodscircuit,navi llus,corrimal east,2909,vic,19790109.0,4932458,46119
1271,335,kaitlin,fitzpatrick,4.0,tenison-woosd circuit,navil us,corrimal east,2099,vic,19790109.0,4932458,73408
0,---,---,---,---,---,---,---,---,---,---,---,---
2854,336,chloe,crosthwaite,42.0,ashkanasy crescent,rosedale,canterbury,4215,nsw,19550722.0,8848058,73110
1516,336,chloe,crosthwaite,42.0,ashkanasy crescent,rosedale,canterbury,4125,nsw,19550722.0,8848058,94408
2036,336,chloe,crosthaite,42.0,ashkanasy crescent,rosedale,canterbury,4125,nsw,19730221.0,8848058,86562
111,336,chloe,crosthwaite,42.0,ashkanasy crescent,,canterbury,4215,nsw,19550722.0,8848058,65081
0,---,---,---,---,---,---,---,---,---,---,---,---
846,337,isabella,whitei,,monaro highway,jarara,beaumaris,2619,nsw,19521225.0,6048503,40355
1519,337,isabella,pulford,80.0,monaro highway,jarara,beaumaris,2615,nsw,19521225.0,6048503,80872
0,---,---,---,---,---,---,---,---,---,---,---,---
4996,338,william,lazaroff,12.0,leah ylose,milwlood,forbes,7256,qld,,8072193,85261
3950,338,william,lazaroff,,leah y close,millwood,forbes,7256,qld,19780204.0,8072193,41888
79,338,william,lazavroff,431.0,leahy lose,millwood,forbes,7256,qld,19780204.0,8072193,34266
1522,338,wiloiam,lazaroff,21.0,ennis place,millwood,forbqes,7257,qld,19780204.0,8072193,89808
3253,338,william,lazaroff,12.0,leahy close,millwood,forbes,7256,qld,19780204.0,8072193,91717
4442,338,willaim,lazaroff,12.0,leahy dlose,millwood,forbex,7256,qld,19780204.0,8072193,64607
0,---,---,---,---,---,---,---,---,---,---,---,---
3087,339,taylor-saige,bendyk,13.0,tallara parkway,yarrabin,queenscliff,2148,vic,19100310.0,5851063,19509
4975,339,,bendkv,42.0,tallara parkway,yarrabin,queenscliff,2148,vic,19100310.0,5850163,71994
1526,339,oliver,bendyk,84.0,tallara parkway,yarrabin,queensculiff,2148,vic,19100310.0,5851063,60804
3385,339,oliver,bendpyk,42.0,tallara parkway,yarra bin,queenscliff,2148,vic,19100310.0,5851063,36002
1850,339,oliver,bendyk,42.0,tallara parkway,yarrabin,queenscliff,2148,vic,19100310.0,5851063,46543
1019,339,oliver,bendyk,42.0,tallar parkway,yarragin,queenscliff,2184,vic,19100310.0,5851063,67469
0,---,---,---,---,---,---,---,---,---,---,---,---
1529,340,benjamin,,83.0,hattersley court,wintersloe,allambie heights,2480,wa,19040605.0,1601537,80305
4379,340,benjamin,,83.0,hattersleycourt,wintersloe,allambie heights,2480,wa,19040605.0,1601537,34667
1468,340,benjamin,,8.0,hatters ley court,,mount isa,2480,,19040605.0,1601537,2295
0,---,---,---,---,---,---,---,---,---,---,---,---
1530,341,mia,tamasauskas,11.0,rollston street,riverview terraces,northbridge,6147,nsw,19371109.0,5670356,27240
1002,341,mia,tamasauskas,11.0,rollston street,riverview terraces,northnridge,6147,nsw,19372109.0,5670356,25908
3342,341,miaq,tamasasukas,11.0,rollstonstreet,riverviewt erraces,northbridge,6147,nsw,19060711.0,5670356,40213
0,---,---,---,---,---,---,---,---,---,---,---,---
2885,342,joshua,kenneialy,585.0,bardolph sgreet,gardebest,killlara,2500,wa,19880210.0,2571059,93040
3564,342,kennealy,joshua,,bardolphustreet,,killara,2500,wa,19880210.0,2571059,90716
3957,342,joshua,,585.0,bardolph street,garden est,killaar,2500,wa,19880210.0,2571059,47956
1463,342,joshua,kennealy,585.0,bardolph street,garden est,killara,2500,wa,19880210.0,2571059,4402
1531,342,joshua,kennesly,585.0,bardolpho street,garden est,greensborough,2500,wa,19880210.0,2571059,71004
0,---,---,---,---,---,---,---,---,---,---,---,---
1536,343,hugh,moody,89.0,jalanga ceescent,grangemore,rye,4740,qdl,19020220.0,7632147,88154
3247,343,hugh,moody,50.0,jalanga crescent,grangemore,rye,4740,qld,19020220.0,7632147,21241
1151,343,waller,hugh,50.0,jalanga c rescent,grangmeore,rye,4740,qld,19020220.0,7632247,78817
0,---,---,---,---,---,---,---,---,---,---,---,---
1480,344,joshua,robson,29.0,windich street,ind ra,lansvale,6153,nsw,19770906.0,5573069,89540
4962,344,joshua,robson,12.0,windich street,indra,lansvale,6153,nsw,19770906.0,5573069,74900
1574,344,joshua,white,12.0,windich street,indra,lansvale,6153,nsw,19770906.0,5573069,34901
1543,344,joshua,robrson,12.0,windic h sreet,indra,lansvale,6153,nsw,19770906.0,5570369,32034
0,---,---,---,---,---,---,---,---,---,---,---,---
1545,345,allard,amy,47.0,follett street,oakmont,wilson,2121,vic,19931107.0,9211342,64769
466,345,amy,allard,47.0,follett street,oakmont,penshurst,2121,vic,19931107.0,9211342,3546
3469,345,amy,allard,47.0,follett street,oakmont,penshrst,2121,vic,19931107.0,9211342,95048
0,---,---,---,---,---,---,---,---,---,---,---,---
1546,346,jarvis,coleman,312.0,anderson street,ngere,north sydney,2486,nsw,19851226.0,3498401,28240
843,346,coleman,jack,312.0,andersom street,,north sydney,2486,nsw,19851226.0,3498401,37701
4148,346,jarvis,colema,312.0,ngere,anderson street,north sydney,2486,vic,19851226.0,3498401,96238
0,---,---,---,---,---,---,---,---,---,---,---,---
4017,347,emiily,beams,1.0,tarrabool street,fronda,andergrove,2075,qld,19011124.0,6512231,89090
1547,347,emiily,beams,1.0,tarrabool street,fronda,frenchs forest,2075,qld,19011124.0,6512231,58974
2597,347,emiily,beams,1.0,tarrabool street,fronda,anderrove,2075,qld,19011124.0,6512231,65040
